"Ob Nixilis, the Fallen",ZEN,B,Legendary Creature — Demon,3\3,,M,{3}{B}{B},"Landfall — Whenever a land enters the battlefield under your control, you may have target player lose 3 life. If you do, put three +1\+1 counters on Ob Nixilis, the Fallen.",,,1\1
"Obelisk of Alara",CFX,Art,Artifact,,,R,{6},"{1}{W}, {T}: You gain 5 life.
{1}{U}, {T}: Draw a card, then discard a card.
{1}{B}, {T}: Target creature gets -2\-2 until end of turn.
{1}{R}, {T}: Obelisk of Alara deals 3 damage to target player.
{1}{G}, {T}: Target creature gets +4\+4 until end of turn.",,,1\1
"Obelisk of Bant",ALA,Art,Artifact,,,C,{3},"{T}: Add {G}, {W}, or {U} to your mana pool.",,,1\1
"Obelisk of Esper",ALA,Art,Artifact,,,C,{3},"{T}: Add {W}, {U}, or {B} to your mana pool.",,,1\1
"Obelisk of Grixis",ALA,Art,Artifact,,,C,{3},"{T}: Add {U}, {B}, or {R} to your mana pool.",,,1\1
"Obelisk of Jund",ALA,Art,Artifact,,,C,{3},"{T}: Add {B}, {R}, or {G} to your mana pool.",,,1\1
"Obelisk of Naya",ALA,Art,Artifact,,,C,{3},"{T}: Add {R}, {G}, or {W} to your mana pool.",,,1\1
"Obliterate",8E,R,Sorcery,,,R,{6}{R}{R},"Obliterate can't be countered.
Destroy all artifacts, creatures, and lands. They can't be regenerated.",,,1\1
"Oblivion Crown",FUT,B,Enchantment — Aura,,,C,{1}{B},"Flash You may cast this spell any time you could cast an instant.
Enchant creature
Enchanted creature has 'Discard a card: This creature gets +1\+1 until end of turn.'",,,1\1
"Oblivion Ring",M12,W,Enchantment,,,U,{2}{W},"When Oblivion Ring enters the battlefield, exile another target nonland permanent.
When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.",,,1\1
"Oblivion Ring",ALA,W,Enchantment,,,C,{2}{W},"When Oblivion Ring enters the battlefield, exile another target nonland permanent.
When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.",,,1\1
"Oblivion Ring",LRW,W,Enchantment,,,C,{2}{W},"When Oblivion Ring enters the battlefield, exile another target nonland permanent.
When Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.",,,1\1
"Oblivion Stone",MR,Art,Artifact,,,R,{3},"{4}, {T}: Put a fate counter on target permanent.
{5}, {T}, Sacrifice Oblivion Stone: Destroy each nonland permanent without a fate counter on it, then remove all fate counters from all permanents.",,,1\1
"Oboro Breezecaller",SOK,U,Creature — Moonfolk Wizard,1\1,,C,{1}{U},"Flying
{2}, Return a land you control to its owner's hand: Untap target land.",,,1\1
"Oboro Envoy",SOK,U,Creature — Moonfolk Wizard,1\3,,U,{3}{U},"Flying
{2}, Return a land you control to its owner's hand: Target creature gets -X\-0 until end of turn, where X is the number of cards in your hand.",,,1\1
"Oboro, Palace in the Clouds",SOK,Lnd,Legendary Land,,,R,,"{T}: Add {U} to your mana pool.
{1}: Return Oboro, Palace in the Clouds to its owner's hand.",,,1\1
"Obsidian Battle-Axe",MOR,Art,Tribal Artifact — Warrior Equipment,,,U,{3},"Equipped creature gets +2\+1 and has haste.
Whenever a Warrior creature enters the battlefield, you may attach Obsidian Battle-Axe to it.
Equip {3}",,,1\1
"Obsidian Fireheart",ZEN,R,Creature — Elemental,4\4,,M,{1}{R}{R}{R},"{1}{R}{R}: Put a blaze counter on target land without a blaze counter on it. For as long as that land has a blaze counter on it, it has 'At the beginning of your upkeep, this land deals 1 damage to you.' The land continues to burn after Obsidian Fireheart has left the battlefield.",,,1\1
"Obstinate Baloth",M11,G,Creature — Beast,4\4,,R,{2}{G}{G},"When Obstinate Baloth enters the battlefield, you gain 4 life.
If a spell or ability an opponent controls causes you to discard Obstinate Baloth, put it onto the battlefield instead of putting it into your graveyard.",,,1\1
"Ocular Halo",DIS,U,Enchantment — Aura,,,C,{3}{U},"Enchant creature
Enchanted creature has '{T}: Draw a card.'
{W}: Enchanted creature gains vigilance until end of turn.",,,1\1
"Oculus",MBS,U,Creature — Homunculus,1\1,,C,{1}{U},"When Oculus dies, you may draw a card.",,,1\1
"Odds // Ends (Odds)",DIS,Gld,Instant,,,R,{U}{R},"Flip a coin. If it comes up heads, counter target instant or sorcery spell. If it comes up tails, copy that spell and you may choose new targets for the copy.",,,1\1
"Odious Trow",EVE,Gld,Creature — Troll,1\1,,C,{BG},"{1}{bg}: Regenerate Odious Trow.",,,1\1
"Offalsnout",MOR,B,Creature — Elemental,2\2,,U,{2}{B},"Flash
When Offalsnout leaves the battlefield, exile target card from a graveyard.
Evoke {B} You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.",,,1\1
"Offering to Asha",ARB,Gld,Instant,,,C,{2}{W}{U},"Counter target spell unless its controller pays {4}. You gain 4 life.",,,1\1
"Ogre Gatecrasher",DIS,R,Creature — Ogre Rogue,3\3,,C,{3}{R},"When Ogre Gatecrasher enters the battlefield, destroy target creature with defender.",,,1\1
"Ogre Geargrabber",SOM,R,Creature — Ogre Warrior,4\4,,U,{4}{R}{R},"Whenever Ogre Geargrabber attacks, gain control of target Equipment an opponent controls until end of turn. Attach it to Ogre Geargrabber. When you lose control of that Equipment, unattach it.",,,1\1
"Ogre Leadfoot",MR,R,Creature — Ogre,3\3,,C,{4}{R},"Whenever Ogre Leadfoot becomes blocked by an artifact creature, destroy that creature.",,,1\1
"Ogre Marauder",BOK,B,Creature — Ogre Warrior,3\1,,U,{1}{B}{B},"Whenever Ogre Marauder attacks, it gains 'Ogre Marauder is unblockable' until end of turn unless defending player sacrifices a creature.",,,1\1
"Ogre Menial",NPH,R,Creature — Ogre,0\4,,C,{3}{R},"Infect This creature deals damage to creatures in the form of -1\-1 counters and to players in the form of poison counters.
{R}: Ogre Menial gets +1\+0 until end of turn.",,,1\1
"Ogre Recluse",BOK,R,Creature — Ogre Warrior,5\4,,U,{3}{R},"Whenever a player casts a spell, tap Ogre Recluse.",,,1\1
"Ogre Resister",MBS,R,Creature — Ogre,4\3,,C,{2}{R}{R},"

Rules Text:",,,1\1
"Ogre Savant",GP,R,Creature — Ogre Wizard,3\2,,C,{4}{R},"When Ogre Savant enters the battlefield, if {U} was spent to cast Ogre Savant, return target creature to its owner's hand.",,,1\1
"Ogre Sentry",ROE,R,Creature — Ogre Warrior,3\3,,C,{1}{R},"Defender",,,1\1
"Ogre Taskmaster",9E,R,Creature — Ogre,4\3,,U,{3}{R},"Ogre Taskmaster can't block.",,,1\1
"Ogre Taskmaster",8E,R,Creature — Ogre,4\3,,U,{3}{R},"Ogre Taskmaster can't block.",,,1\1
"Ogre's Cleaver",ROE,Art,Artifact — Equipment,,,U,{2},"Equipped creature gets +5\+0.
Equip {5}",,,1\1
"Okiba-Gang Shinobi",BOK,B,Creature — Rat Ninja,3\2,,C,{3}{B}{B},"Ninjutsu {3}{B} {3}{B}, Return an unblocked attacker you control to hand: Put this card onto the battlefield from your hand tapped and attacking.
Whenever Okiba-Gang Shinobi deals combat damage to a player, that player discards two cards.",,,1\1
"Okina Nightwatch",SOK,G,Creature — Human Monk,4\3,,C,{4}{G},"As long as you have more cards in hand than each opponent, Okina Nightwatch gets +3\+3.",,,1\1
"Okina, Temple to the Grandfathers",CHK,Lnd,Legendary Land,,,R,,"{T}: Add {G} to your mana pool.
{G}, {T}: Target legendary creature gets +1\+1 until end of turn.",,,1\1
"Okk",8E,R,Creature — Goblin,4\4,,R,{1}{R},"Okk can't attack unless a creature with greater power also attacks.
Okk can't block unless a creature with greater power also blocks.",,,1\1
"Old Ghastbark",SHM,Gld,Creature — Treefolk Warrior,3\6,,C,{3}{GW}{GW},"

Rules Text:",,,1\1
"Olivia Voldaren",ISD,Gld,Legendary Creature — Vampire,3\3,,M,{2}{B}{R},"Flying
{1}{R}: Olivia Voldaren deals 1 damage to another target creature. That creature becomes a Vampire in addition to its other types. Put a +1\+1 counter on Olivia Voldaren.
{3}{B}{B}: Gain control of target Vampire for as long as you control Olivia Voldaren.",,,1\1
"Omega Myr",MR,Art,Artifact Creature — Myr,1\2,,C,{2},"

Rules Text:",,,1\1
"Omen Machine",NPH,Art,Artifact,,,R,{6},"Players can't draw cards.
At the beginning of each player's draw step, that player exiles the top card of his or her library. If it's a land card, the player puts it onto the battlefield. Otherwise, the player casts it without paying its mana cost if able.",,,1\1
"Omnath, Locus of Mana",WWK,G,Legendary Creature — Elemental,1\1,,M,{2}{G},"Green mana doesn't empty from your mana pool as steps and phases end.
Omnath, Locus of Mana gets +1\+1 for each green mana in your mana pool.",,,1\1
"Omnibian",DIS,Gld,Creature — Frog,3\3,,R,{1}{G}{G}{U},"{T}: Target creature becomes a 3\3 Frog until end of turn.",,,1\1
"O-Naginata",SOK,Art,Artifact — Equipment,,,U,{1},"O-Naginata can be attached only to a creature with 3 or more power.
Equipped creature gets +3\+0 and has trample.
Equip {2} {2}: Attach to target creature you control. Equip only as a sorcery.",,,1\1
"Ondu Cleric",ZEN,W,Creature — Kor Cleric Ally,1\1,,C,{1}{W},"Whenever Ondu Cleric or another Ally enters the battlefield under your control, you may gain life equal to the number of Allies you control.",,,1\1
"Ondu Giant",ROE,G,Creature — Giant Druid,2\4,,C,{3}{G},"When Ondu Giant enters the battlefield, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle your library.",,,1\1
"One Dozen Eyes",MR,G,Sorcery,,,U,{5}{G},"Choose one — Put a 5\5 green Beast creature token onto the battlefield; or put five 1\1 green Insect creature tokens onto the battlefield.
Entwine {G}{G}{G} Choose both if you pay the entwine cost.",,,1\1
"One with Nothing",SOK,B,Instant,,,R,{B},"Discard your hand.",,,1\1
"One-Eyed Scarecrow",ISD,Art,Artifact Creature — Scarecrow,2\3,,C,{3},"Defender
Creatures with flying your opponents control get -1\-0.",,,1\1
"Oni of Wild Places",SOK,R,Creature — Demon Spirit,6\5,,U,{5}{R},"Haste
At the beginning of your upkeep, return a red creature you control to its owner's hand.",,,1\1
"Oni Possession",CHK,B,Enchantment — Aura,,,U,{2}{B},"Enchant creature
At the beginning of your upkeep, sacrifice a creature.
Enchanted creature gets +3\+3 and has trample.
Enchanted creature is a Demon Spirit.",,,1\1
"Onyx Goblet",ALA,B,Artifact,,,C,{2}{B},"{T}: Target player loses 1 life.",,,1\1
"Onyx Mage",M12,B,Creature — Human Wizard,2\1,,U,{1}{B},"{1}{B}: Target creature you control gains deathtouch until end of turn. Any amount of damage it deals to a creature is enough to destroy it.",,,1\1
"Oona, Queen of the Fae",SHM,Gld,Legendary Creature — Faerie Wizard,5\5,,R,{3}{UB}{UB}{UB},"Flying
{X}{ub}: Choose a color. Target opponent exiles the top X cards of his or her library. For each card of the chosen color exiled this way, put a 1\1 blue and black Faerie Rogue creature token with flying onto the battlefield.",,,1\1
"Oona's Blackguard",MOR,B,Creature — Faerie Rogue,1\1,,U,{1}{B},"Flying
Each other Rogue creature you control enters the battlefield with an additional +1\+1 counter on it.
Whenever a creature you control with a +1\+1 counter on it deals combat damage to a player, that player discards a card.",,,1\1
"Oona's Gatewarden",SHM,Gld,Creature — Faerie Soldier,2\1,,C,{UB},"Defender, flying
Wither This deals damage to creatures in the form of -1\-1 counters.",,,1\1
"Oona's Grace",EVE,U,Instant,,,C,{2}{U},"Target player draws a card.
Retrace You may cast this card from your graveyard by discarding a land card in addition to paying its other costs.",,,1\1
"Oona's Prowler",LRW,B,Creature — Faerie Rogue,3\1,,R,{1}{B},"Flying
Discard a card: Oona's Prowler gets -2\-0 until end of turn. Any player may activate this ability.",,,1\1
"Ooze Garden",ALA,G,Enchantment,,,R,{1}{G},"{1}{G}, Sacrifice a non-Ooze creature: Put an X\X green Ooze creature token onto the battlefield, where X is the sacrificed creature's power. Activate this ability only any time you could cast a sorcery.",,,1\1
"Opal Guardian",TSP,W,Enchantment,,,R,{W}{W}{W},"When an opponent casts a creature spell, if Opal Guardian is an enchantment, Opal Guardian becomes a 3\4 Gargoyle creature with flying and protection from red.",,,1\1
"Opal-Eye, Konda's Yojimbo",BOK,W,Legendary Creature — Fox Samurai,1\4,,R,{1}{W}{W},"Defender This creature can't attack.
Bushido 1 When this blocks or becomes blocked, it gets +1\+1 until end of turn.
{T}: The next time a source of your choice would deal damage this turn, that damage is dealt to Opal-Eye, Konda's Yojimbo instead.
{1}{W}: Prevent the next 1 damage that would be dealt to Opal-Eye this turn.",,,1\1
"Opaline Bracers",FD,Art,Artifact — Equipment,,,C,{4},"Sunburst This enters the battlefield with a charge counter on it for each color of mana spent to cast it.
Equipped creature gets +X\+X, where X is the number of charge counters on Opaline Bracers.
Equip {2} {2}: Attach to target creature you control. Equip only as a sorcery.",,,1\1
"Opaline Sliver",TSP,Gld,Creature — Sliver,2\2,,U,{1}{W}{U},"All Slivers have 'Whenever this permanent becomes the target of a spell an opponent controls, you may draw a card.'",,,1\1
"Open the Vaults",M10,W,Sorcery,,,R,{4}{W}{W},"Return all artifact and enchantment cards from all graveyards to the battlefield under their owners' control. Auras with nothing to enchant remain in graveyards.",,,1\1
"Ophidian Eye",TSP,U,Enchantment — Aura,,,C,{2}{U},"Flash You may cast this spell any time you could cast an instant.
Enchant creature
Whenever enchanted creature deals damage to an opponent, you may draw a card.",,,1\1
"Oppressive Will",SOK,U,Instant,,,C,{2}{U},"Counter target spell unless its controller pays {1} for each card in your hand.",,,1\1
"Oracle of Mul Daya",ZEN,G,Creature — Elf Shaman,2\2,,R,{3}{G},"You may play an additional land on each of your turns.
Play with the top card of your library revealed.
You may play the top card of your library if it's a land card.",,,1\1
"Oracle of Nectars",SHM,Gld,Creature — Elf Cleric,2\2,,R,{2}{GW},"{X}, {T}: You gain X life.",,,1\1
"Oracle's Attendants",9E,W,Creature — Human Soldier,1\5,,R,{3}{W},"{T}: All damage that would be dealt to target creature this turn by a source of your choice is dealt to Oracle's Attendants instead.",,,1\1
"Oracle's Attendants",8E,W,Creature — Human Soldier,1\5,,R,{3}{W},"{T}: All damage that would be dealt to target creature this turn by a source of your choice is dealt to Oracle's Attendants instead.",,,1\1
"Oran-Rief Recluse",ZEN,G,Creature — Spider,1\3,,C,{2}{G},"Kicker {2}{G} You may pay an additional {2}{G} as you cast this spell.
Reach This creature can block creatures with flying.
When Oran-Rief Recluse enters the battlefield, if it was kicked, destroy target creature with flying.",,,1\1
"Oran-Rief Survivalist",ZEN,G,Creature — Human Warrior Ally,1\1,,C,{1}{G},"Whenever Oran-Rief Survivalist or another Ally enters the battlefield under your control, you may put a +1\+1 counter on Oran-Rief Survivalist.",,,1\1
"Oran-Rief, the Vastwood",ZEN,Lnd,Land,,,R,,"Oran-Rief, the Vastwood enters the battlefield tapped.
{T}: Add {G} to your mana pool.
{T}: Put a +1\+1 counter on each green creature that entered the battlefield this turn.",,,1\1
"Orb of Dreams",BOK,Art,Artifact,,,R,{3},"Permanents enter the battlefield tapped.",,,1\1
"Orbweaver Kumo",CHK,G,Creature — Spirit,3\4,,U,{4}{G}{G},"Reach This creature can block creatures with flying.
Whenever you cast a Spirit or Arcane spell, Orbweaver Kumo gains forestwalk until end of turn.",,,1\1
"Orchard Spirit",ISD,G,Creature — Spirit,2\2,,C,{2}{G},"Orchard Spirit can't be blocked except by creatures with flying or reach.",,,1\1
